LogId,BlockId,Timestamp,Level,Server,Component,PID,User,Message,FullLog,RootCause,Label
LOG0016445,blk_961095016,2024-01-01 22:50:21,ERROR,app-server,cron,9285,user_0011,Config file parse error service not starting,2024-01-01 22:50:21 ERROR [app-server] cron[9285]: Config file parse error service not starting,Application Crash,1
LOG0016447,blk_441635635,2024-01-01 22:50:32,ERROR,web-02,sshd,64897,user_0007,OutOfMemoryError Java heap space,2024-01-01 22:50:32 ERROR [web-02] sshd[64897]: OutOfMemoryError Java heap space,Memory Overflow,1
LOG0016451,blk_826978572,2024-01-01 22:50:54,ERROR,cache-01,java-app,36308,user_0162,DNS resolution failed for db.internal host,2024-01-01 22:50:54 ERROR [cache-01] java-app[36308]: DNS resolution failed for db.internal host,Network Issue,1
LOG0016454,blk_673952995,2024-01-01 22:51:06,ERROR,monitor-01,redis,35337,user_0114,Connection timeout to 192.168.1.1 after 30s,2024-01-01 22:51:06 ERROR [monitor-01] redis[35337]: Connection timeout to 192.168.1.1 after 30s,Network Issue,1
LOG0016459,blk_851394608,2024-01-01 22:51:30,ERROR,db-primary,mysqld,30990,user_0021,Firewall dropping packets from subnet,2024-01-01 22:51:30 ERROR [db-primary] mysqld[30990]: Firewall dropping packets from subnet,Network Issue,1
LOG0016461,blk_342467572,2024-01-01 22:51:44,ERROR,db-replica,network-manager,37870,user_0133,Unauthorized access detected from IP address,2024-01-01 22:51:44 ERROR [db-replica] network-manager[37870]: Unauthorized access detected from IP address,Security Attack,1
LOG0016469,blk_899112237,2024-01-01 22:52:20,ERROR,monitor-01,systemd,24260,user_0044,Memory leak detected in application thread,2024-01-01 22:52:20 ERROR [monitor-01] systemd[24260]: Memory leak detected in application thread,Memory Overflow,1
LOG0016473,blk_549639327,2024-01-01 22:52:40,ERROR,proxy-01,java-app,45297,user_0117,TCP retransmit storm detected on port 443,2024-01-01 22:52:40 ERROR [proxy-01] java-app[45297]: TCP retransmit storm detected on port 443,Network Issue,1
LOG0016478,blk_982726130,2024-01-01 22:53:08,ERROR,proxy-01,nginx,37696,user_0043,Read error on sector 20480,2024-01-01 22:53:08 ERROR [proxy-01] nginx[37696]: Read error on sector 20480,Disk Failure,1
LOG0016482,blk_183595769,2024-01-01 22:53:29,ERROR,proxy-01,redis,54118,user_0077,TCP retransmit storm detected on port 443,2024-01-01 22:53:29 ERROR [proxy-01] redis[54118]: TCP retransmit storm detected on port 443,Network Issue,1
LOG0016509,blk_892475537,2024-01-01 22:55:44,ERROR,web-01,java-app,15371,user_0187,Connection timeout to 192.168.1.1 after 30s,2024-01-01 22:55:44 ERROR [web-01] java-app[15371]: Connection timeout to 192.168.1.1 after 30s,Network Issue,1
LOG0016512,blk_902302433,2024-01-01 22:55:59,ERROR,monitor-01,sshd,8079,user_0123,Brute force attack on SSH port 22 blocked,2024-01-01 22:55:59 ERROR [monitor-01] sshd[8079]: Brute force attack on SSH port 22 blocked,Security Attack,1
LOG0016524,blk_242553694,2024-01-01 22:56:55,ERROR,db-replica,sshd,65137,user_0168,Disk controller failure reported,2024-01-01 22:56:55 ERROR [db-replica] sshd[65137]: Disk controller failure reported,Disk Failure,1
LOG0016525,blk_564357430,2024-01-01 22:57:04,ERROR,cache-01,sshd,51699,user_0196,Kernel OOM killer activated pid terminated,2024-01-01 22:57:04 ERROR [cache-01] sshd[51699]: Kernel OOM killer activated pid terminated,Memory Overflow,1
LOG0016528,blk_116383668,2024-01-01 22:57:17,ERROR,app-server,sshd,60113,user_0122,Filesystem corruption detected on /data,2024-01-01 22:57:17 ERROR [app-server] sshd[60113]: Filesystem corruption detected on /data,Disk Failure,1
LOG0016536,blk_328209297,2024-01-01 22:57:57,ERROR,db-replica,mysqld,18068,user_0084,TCP retransmit storm detected on port 443,2024-01-01 22:57:57 ERROR [db-replica] mysqld[18068]: TCP retransmit storm detected on port 443,Network Issue,1
LOG0016542,blk_825326766,2024-01-01 22:58:26,ERROR,web-01,redis,45382,user_0030,Disk I/O error on /dev/sda1,2024-01-01 22:58:26 ERROR [web-01] redis[45382]: Disk I/O error on /dev/sda1,Disk Failure,1
LOG0016543,blk_684249635,2024-01-01 22:58:31,ERROR,web-01,network-manager,25967,user_0177,Process killed memory limit reached,2024-01-01 22:58:31 ERROR [web-01] network-manager[25967]: Process killed memory limit reached,Memory Overflow,1
LOG0016550,blk_133989889,2024-01-01 22:59:05,ERROR,db-primary,java-app,15355,user_0076,OutOfMemoryError Java heap space,2024-01-01 22:59:05 ERROR [db-primary] java-app[15355]: OutOfMemoryError Java heap space,Memory Overflow,1
LOG0016553,blk_699456420,2024-01-01 22:59:21,ERROR,server-02,java-app,7016,user_0190,RSS memory usage 98 percent critical,2024-01-01 22:59:21 ERROR [server-02] java-app[7016]: RSS memory usage 98 percent critical,Memory Overflow,1
LOG0016556,blk_920899118,2024-01-01 22:59:37,ERROR,app-server,systemd,8491,user_0060,Filesystem corruption detected on /data,2024-01-01 22:59:37 ERROR [app-server] systemd[8491]: Filesystem corruption detected on /data,Disk Failure,1
LOG0016563,blk_861433490,2024-01-01 23:00:13,ERROR,server-02,java-app,4140,user_0155,Swap usage at 100 percent system thrashing,2024-01-01 23:00:13 ERROR [server-02] java-app[4140]: Swap usage at 100 percent system thrashing,Memory Overflow,1
LOG0016572,blk_835748695,2024-01-01 23:00:56,ERROR,db-primary,network-manager,52905,user_0045,Bad sector detected at block 4096,2024-01-01 23:00:56 ERROR [db-primary] network-manager[52905]: Bad sector detected at block 4096,Disk Failure,1
LOG0016575,blk_795937974,2024-01-01 23:01:12,ERROR,proxy-01,systemd,59748,user_0137,Disk timeout after 30 seconds,2024-01-01 23:01:12 ERROR [proxy-01] systemd[59748]: Disk timeout after 30 seconds,Disk Failure,1
LOG0016596,blk_853109287,2024-01-01 23:02:59,ERROR,web-02,redis,3835,user_0053,Privilege escalation attempt detected,2024-01-01 23:02:59 ERROR [web-02] redis[3835]: Privilege escalation attempt detected,Security Attack,1
LOG0016603,blk_105670792,2024-01-01 23:03:30,ERROR,monitor-01,redis,24806,user_0003,Brute force attack on SSH port 22 blocked,2024-01-01 23:03:30 ERROR [monitor-01] redis[24806]: Brute force attack on SSH port 22 blocked,Security Attack,1
LOG0016604,blk_468978356,2024-01-01 23:03:38,ERROR,db-primary,mysqld,25271,user_0142,Disk I/O error on /dev/sda1,2024-01-01 23:03:38 ERROR [db-primary] mysqld[25271]: Disk I/O error on /dev/sda1,Disk Failure,1
LOG0016606,blk_848734604,2024-01-01 23:03:48,ERROR,web-01,cron,10054,user_0159,Read error on sector 20480,2024-01-01 23:03:48 ERROR [web-01] cron[10054]: Read error on sector 20480,Disk Failure,1
LOG0016627,blk_125564891,2024-01-01 23:05:34,ERROR,server-01,redis,22200,user_0033,DNS resolution failed for db.internal host,2024-01-01 23:05:34 ERROR [server-01] redis[22200]: DNS resolution failed for db.internal host,Network Issue,1
LOG0016631,blk_330595918,2024-01-01 23:05:50,ERROR,web-02,network-manager,61681,user_0098,GC overhead limit exceeded,2024-01-01 23:05:50 ERROR [web-02] network-manager[61681]: GC overhead limit exceeded,Memory Overflow,1
LOG0016633,blk_841657160,2024-01-01 23:06:04,ERROR,db-replica,postgres,42144,user_0177,Memory leak detected in application thread,2024-01-01 23:06:04 ERROR [db-replica] postgres[42144]: Memory leak detected in application thread,Memory Overflow,1
LOG0016635,blk_783400470,2024-01-01 23:06:14,ERROR,db-primary,mysqld,41543,user_0144,Write failed no space left on device,2024-01-01 23:06:14 ERROR [db-primary] mysqld[41543]: Write failed no space left on device,Disk Failure,1
LOG0016642,blk_449932997,2024-01-01 23:06:49,ERROR,app-server,java-app,3277,user_0063,HDD temperature exceeded threshold 65C,2024-01-01 23:06:49 ERROR [app-server] java-app[3277]: HDD temperature exceeded threshold 65C,Disk Failure,1
LOG0016644,blk_869056581,2024-01-01 23:06:59,ERROR,cache-01,systemd,25490,user_0041,Critical thread pool exhausted all workers busy,2024-01-01 23:06:59 ERROR [cache-01] systemd[25490]: Critical thread pool exhausted all workers busy,Application Crash,1
LOG0016654,blk_900679310,2024-01-01 23:07:46,ERROR,db-primary,sshd,63390,user_0098,Service health check failed 3 consecutive times,2024-01-01 23:07:46 ERROR [db-primary] sshd[63390]: Service health check failed 3 consecutive times,Application Crash,1
LOG0016656,blk_441359157,2024-01-01 23:07:55,ERROR,server-01,network-manager,18609,user_0199,Segmentation fault core dumped,2024-01-01 23:07:55 ERROR [server-01] network-manager[18609]: Segmentation fault core dumped,Application Crash,1
LOG0016661,blk_346047426,2024-01-01 23:08:23,ERROR,db-replica,kernel,30393,user_0055,Config file parse error service not starting,2024-01-01 23:08:23 ERROR [db-replica] kernel[30393]: Config file parse error service not starting,Application Crash,1
LOG0016663,blk_268153063,2024-01-01 23:08:33,ERROR,db-primary,cron,10135,user_0142,Firewall dropping packets from subnet,2024-01-01 23:08:33 ERROR [db-primary] cron[10135]: Firewall dropping packets from subnet,Network Issue,1
LOG0016672,blk_811077514,2024-01-01 23:09:19,ERROR,monitor-01,nginx,31987,user_0096,RAID array degraded missing disk,2024-01-01 23:09:19 ERROR [monitor-01] nginx[31987]: RAID array degraded missing disk,Disk Failure,1
LOG0016674,blk_101406624,2024-01-01 23:09:29,ERROR,db-primary,redis,40606,user_0197,Process killed memory limit reached,2024-01-01 23:09:29 ERROR [db-primary] redis[40606]: Process killed memory limit reached,Memory Overflow,1
LOG0016680,blk_496944181,2024-01-01 23:09:59,ERROR,cache-01,cron,53467,user_0082,Database connection pool exhausted timeout,2024-01-01 23:09:59 ERROR [cache-01] cron[53467]: Database connection pool exhausted timeout,Application Crash,1
LOG0016681,blk_698151544,2024-01-01 23:10:01,ERROR,monitor-01,network-manager,34949,user_0061,Suspicious HTTP payload detected in request,2024-01-01 23:10:01 ERROR [monitor-01] network-manager[34949]: Suspicious HTTP payload detected in request,Security Attack,1
LOG0016688,blk_322398848,2024-01-01 23:10:36,ERROR,server-01,network-manager,62617,user_0130,RAID array degraded missing disk,2024-01-01 23:10:36 ERROR [server-01] network-manager[62617]: RAID array degraded missing disk,Disk Failure,1
LOG0016706,blk_443804121,2024-01-01 23:12:06,ERROR,db-replica,java-app,26153,user_0097,Connection timeout to 192.168.1.1 after 30s,2024-01-01 23:12:06 ERROR [db-replica] java-app[26153]: Connection timeout to 192.168.1.1 after 30s,Network Issue,1
LOG0016709,blk_269183724,2024-01-01 23:12:21,ERROR,server-02,sshd,64571,user_0033,Swap usage at 100 percent system thrashing,2024-01-01 23:12:21 ERROR [server-02] sshd[64571]: Swap usage at 100 percent system thrashing,Memory Overflow,1
LOG0016710,blk_678581159,2024-01-01 23:12:29,ERROR,web-02,java-app,28943,user_0163,Malware signature matched in process,2024-01-01 23:12:29 ERROR [web-02] java-app[28943]: Malware signature matched in process,Security Attack,1
LOG0016714,blk_693524861,2024-01-01 23:12:48,ERROR,db-primary,systemd,49678,user_0183,SMART error disk health critical,2024-01-01 23:12:48 ERROR [db-primary] systemd[49678]: SMART error disk health critical,Disk Failure,1
LOG0016728,blk_644588597,2024-01-01 23:13:59,ERROR,server-02,redis,62138,user_0195,Failed login attempt 50 tries in 10 seconds,2024-01-01 23:13:59 ERROR [server-02] redis[62138]: Failed login attempt 50 tries in 10 seconds,Security Attack,1
LOG0016732,blk_909325289,2024-01-01 23:14:15,ERROR,db-primary,cron,7662,user_0010,DNS resolution failed for db.internal host,2024-01-01 23:14:15 ERROR [db-primary] cron[7662]: DNS resolution failed for db.internal host,Network Issue,1
LOG0016735,blk_387450561,2024-01-01 23:14:32,ERROR,monitor-01,network-manager,14788,user_0137,Dependency service unavailable circuit open,2024-01-01 23:14:32 ERROR [monitor-01] network-manager[14788]: Dependency service unavailable circuit open,Application Crash,1
LOG0016739,blk_461414850,2024-01-01 23:14:54,ERROR,app-server,nginx,27157,user_0096,Network interface eth1 link down,2024-01-01 23:14:54 ERROR [app-server] nginx[27157]: Network interface eth1 link down,Network Issue,1
LOG0016749,blk_457355047,2024-01-01 23:15:41,ERROR,web-01,mysqld,55243,user_0023,TCP retransmit storm detected on port 443,2024-01-01 23:15:41 ERROR [web-01] mysqld[55243]: TCP retransmit storm detected on port 443,Network Issue,1
LOG0016753,blk_548332901,2024-01-01 23:16:00,ERROR,proxy-01,kernel,51451,user_0171,Read error on sector 20480,2024-01-01 23:16:00 ERROR [proxy-01] kernel[51451]: Read error on sector 20480,Disk Failure,1
LOG0016757,blk_929664042,2024-01-01 23:16:21,ERROR,proxy-01,mysqld,3183,user_0152,Failed login attempt 50 tries in 10 seconds,2024-01-01 23:16:21 ERROR [proxy-01] mysqld[3183]: Failed login attempt 50 tries in 10 seconds,Security Attack,1
LOG0016762,blk_528974930,2024-01-01 23:16:47,ERROR,server-01,mysqld,44023,user_0054,Malware signature matched in process,2024-01-01 23:16:47 ERROR [server-01] mysqld[44023]: Malware signature matched in process,Security Attack,1
LOG0016767,blk_803088028,2024-01-01 23:17:11,ERROR,db-primary,postgres,20585,user_0169,Database connection pool exhausted timeout,2024-01-01 23:17:11 ERROR [db-primary] postgres[20585]: Database connection pool exhausted timeout,Application Crash,1
LOG0016775,blk_501347758,2024-01-01 23:17:52,ERROR,web-02,kernel,27404,user_0014,Brute force attack on SSH port 22 blocked,2024-01-01 23:17:52 ERROR [web-02] kernel[27404]: Brute force attack on SSH port 22 blocked,Security Attack,1
LOG0016776,blk_208392521,2024-01-01 23:17:56,ERROR,server-01,nginx,51138,user_0009,Disk I/O error on /dev/sda1,2024-01-01 23:17:56 ERROR [server-01] nginx[51138]: Disk I/O error on /dev/sda1,Disk Failure,1
LOG0016780,blk_660640461,2024-01-01 23:18:18,ERROR,web-02,redis,21041,user_0100,Disk I/O error on /dev/sda1,2024-01-01 23:18:18 ERROR [web-02] redis[21041]: Disk I/O error on /dev/sda1,Disk Failure,1
LOG0016789,blk_256336534,2024-01-01 23:19:00,ERROR,server-01,mysqld,40236,user_0034,Write failed no space left on device,2024-01-01 23:19:00 ERROR [server-01] mysqld[40236]: Write failed no space left on device,Disk Failure,1
LOG0016793,blk_978091006,2024-01-01 23:19:22,ERROR,db-replica,redis,28946,user_0196,Unauthorized access detected from IP address,2024-01-01 23:19:22 ERROR [db-replica] redis[28946]: Unauthorized access detected from IP address,Security Attack,1
LOG0016795,blk_684330699,2024-01-01 23:19:32,ERROR,web-02,mysqld,17504,user_0035,Firewall dropping packets from subnet,2024-01-01 23:19:32 ERROR [web-02] mysqld[17504]: Firewall dropping packets from subnet,Network Issue,1
LOG0016797,blk_473315052,2024-01-01 23:19:43,ERROR,db-replica,java-app,6815,user_0070,DDoS attack detected high traffic volume,2024-01-01 23:19:43 ERROR [db-replica] java-app[6815]: DDoS attack detected high traffic volume,Security Attack,1
LOG0016803,blk_185786935,2024-01-01 23:20:14,ERROR,proxy-01,postgres,25692,user_0164,Memory usage exceeded 95 percent,2024-01-01 23:20:14 ERROR [proxy-01] postgres[25692]: Memory usage exceeded 95 percent,Memory Overflow,1
LOG0016808,blk_960243729,2024-01-01 23:20:35,ERROR,server-01,sshd,12030,user_0001,NullPointerException in UserService class,2024-01-01 23:20:35 ERROR [server-01] sshd[12030]: NullPointerException in UserService class,Application Crash,1
LOG0016810,blk_520270396,2024-01-01 23:20:45,ERROR,cache-01,postgres,40515,user_0175,RAID array degraded missing disk,2024-01-01 23:20:45 ERROR [cache-01] postgres[40515]: RAID array degraded missing disk,Disk Failure,1
LOG0016811,blk_302175121,2024-01-01 23:20:54,ERROR,web-01,redis,40568,user_0115,Malware signature matched in process,2024-01-01 23:20:54 ERROR [web-01] redis[40568]: Malware signature matched in process,Security Attack,1
LOG0016816,blk_642697129,2024-01-01 23:21:16,ERROR,web-02,cron,35655,user_0122,Write failed no space left on device,2024-01-01 23:21:16 ERROR [web-02] cron[35655]: Write failed no space left on device,Disk Failure,1
LOG0016821,blk_882030554,2024-01-01 23:21:44,ERROR,monitor-01,cron,32503,user_0041,HDD temperature exceeded threshold 65C,2024-01-01 23:21:44 ERROR [monitor-01] cron[32503]: HDD temperature exceeded threshold 65C,Disk Failure,1
LOG0016830,blk_686773892,2024-01-01 23:22:26,ERROR,app-server,mysqld,44932,user_0120,NullPointerException in UserService class,2024-01-01 23:22:26 ERROR [app-server] mysqld[44932]: NullPointerException in UserService class,Application Crash,1
LOG0016838,blk_790223231,2024-01-01 23:23:06,ERROR,server-01,kernel,55269,user_0161,Disk controller failure reported,2024-01-01 23:23:06 ERROR [server-01] kernel[55269]: Disk controller failure reported,Disk Failure,1
LOG0016841,blk_478684498,2024-01-01 23:23:22,ERROR,db-replica,sshd,15544,user_0168,Kernel OOM killer activated pid terminated,2024-01-01 23:23:22 ERROR [db-replica] sshd[15544]: Kernel OOM killer activated pid terminated,Memory Overflow,1
LOG0016847,blk_850882083,2024-01-01 23:23:54,ERROR,web-01,sshd,4408,user_0006,Disk controller failure reported,2024-01-01 23:23:54 ERROR [web-01] sshd[4408]: Disk controller failure reported,Disk Failure,1
LOG0016848,blk_393166141,2024-01-01 23:23:56,ERROR,db-primary,cron,63428,user_0139,Process killed memory limit reached,2024-01-01 23:23:56 ERROR [db-primary] cron[63428]: Process killed memory limit reached,Memory Overflow,1
